Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2203277202
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
2253000	-48.688072	983	0.000287	1	7	'Z 0 Z Z 0 0 Z 0 0 0 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	1.871534	0.000000	0.000000	1.871534	1.871534	0.000000	1.871534	1.871534	1.871534	1.871534	0.000000	1.871534	1.871534	1.871534	1.871534	1.871534	0.000000	1.871534	0.000000	0.005938	0.154922	0.318996	0.368132	0.152012	
2254000	-47.696909	254	0.000308	1	8	'0 0 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 	2.215536	2.215536	2.215536	0.000000	2.215536	2.215536	2.215536	0.000000	2.215536	2.215536	0.000000	2.215536	0.000000	0.000000	2.215536	0.000000	2.215536	0.000000	2.215536	0.000000	0.062129	0.290871	0.341076	0.203219	0.102705	
2255000	-48.861115	944	0.000308	1	8	'Z 0 0 Z Z 0 0 Z 0 0 0 Z Z 0 0 0 0 Z 0 Z 	0.000000	1.887232	1.887232	0.000000	0.000000	1.887232	1.887232	0.000000	1.887232	1.887232	1.887232	0.000000	0.000000	1.887232	1.887232	1.887232	1.887232	0.000000	1.887232	0.000000	0.055201	0.127650	0.245923	0.303466	0.267760	
2256000	-51.834428	507	0.000325	1	6	'0 0 Z Z Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z Z 	1.741187	1.741187	0.000000	0.000000	0.000000	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	1.741187	0.000000	1.741187	1.741187	0.000000	0.000000	0.050839	0.208469	0.368584	0.344869	0.027239	
2257000	-51.110249	180	0.000325	1	5	'Z Z Z 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 0 0 	0.000000	0.000000	0.000000	1.574650	1.574650	1.574650	1.574650	1.574650	1.574650	1.574650	1.574650	1.574650	1.574650	0.000000	1.574650	0.000000	1.574650	1.574650	1.574650	1.574650	0.002563	0.278120	0.387219	0.071461	0.260636	
2258000	-49.572202	683	0.000325	1	6	'0 0 Z Z Z 0 0 0 0 0 0 0 0 0 0 Z Z 0 0 Z 	1.582031	1.582031	0.000000	0.000000	0.000000	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	1.582031	0.000000	0.000000	1.582031	1.582031	0.000000	0.057677	0.196543	0.356229	0.247673	0.141878	
2259000	-49.308337	428	0.000325	1	9	'0 0 Z Z 0 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z 	2.404988	2.404988	0.000000	0.000000	2.404988	2.404988	2.404988	2.404988	2.404988	2.404988	0.000000	0.000000	2.404988	0.000000	2.404988	0.000000	0.000000	0.000000	2.404988	0.000000	0.044546	0.385685	0.286067	0.171145	0.112557	
2260000	-49.299105	319	0.000325	1	9	'Z Z Z 0 0 0 0 0 0 0 Z 0 Z Z 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	2.008929	2.008929	2.008929	2.008929	2.008929	2.008929	2.008929	0.000000	2.008929	0.000000	0.000000	2.008929	0.000000	0.000000	2.008929	2.008929	0.000000	0.005729	0.310070	0.284131	0.231617	0.168453	
2261000	-48.447131	97	0.000325	1	9	'Z Z Z 0 0 0 0 0 0 0 Z 0 0 Z 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	2.138332	2.138332	2.138332	2.138332	2.138332	2.138332	2.138332	0.000000	2.138332	2.138332	0.000000	2.138332	0.000000	0.000000	0.000000	2.138332	0.000000	0.002897	0.284548	0.226958	0.449188	0.036410	
2262000	-50.188322	63	0.000325	1	5	'0 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 Z Z 0 0 Z 	1.649023	1.649023	1.649023	0.000000	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	0.000000	1.649023	0.000000	0.000000	1.649023	1.649023	0.000000	0.047796	0.223328	0.353224	0.162083	0.213569	
2263000	-49.622529	581	0.000325	1	10	'Z Z Z Z Z 0 Z 0 0 0 0 Z Z 0 0 0 Z 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	1.880223	0.000000	1.880223	1.880223	1.880223	1.880223	0.000000	0.000000	1.880223	1.880223	1.880223	0.000000	1.880223	1.880223	0.000000	0.000000	0.153434	0.408003	0.261467	0.177096	
2264000	-49.704410	195	0.000283	1	6	'Z Z Z 0 Z 0 0 0 0 0 0 0 0 0 0 Z Z 0 0 0 	0.000000	0.000000	0.000000	1.511194	0.000000	1.511194	1.511194	1.511194	1.511194	1.511194	1.511194	1.511194	1.511194	1.511194	1.511194	0.000000	0.000000	1.511194	1.511194	1.511194	0.011809	0.161846	0.424929	0.191101	0.210315	
2265000	-48.868076	351	0.000283	1	11	'Z Z Z 0 Z 0 0 Z 0 0 0 0 Z Z 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	2.070552	0.000000	2.070552	2.070552	0.000000	2.070552	2.070552	2.070552	2.070552	0.000000	0.000000	2.070552	0.000000	0.000000	0.000000	2.070552	0.000000	0.002041	0.202539	0.498088	0.146058	0.151273	
2266000	-50.191632	33	0.000283	1	6	'0 0 Z 0 0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 0 Z 	1.881970	1.881970	0.000000	1.881970	1.881970	1.881970	0.000000	1.881970	1.881970	1.881970	0.000000	1.881970	1.881970	1.881970	1.881970	0.000000	0.000000	1.881970	1.881970	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
2267000	-52.448873	563	0.000283	1	11	'Z 0 Z Z Z Z Z 0 0 0 Z 0 Z 0 0 Z Z 0 0 Z 	0.000000	2.335640	0.000000	0.000000	0.000000	0.000000	0.000000	2.335640	2.335640	2.335640	0.000000	2.335640	0.000000	2.335640	2.335640	0.000000	0.000000	2.335640	2.335640	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
2268000	-51.602438	157	0.000283	1	7	'0 Z 0 0 0 Z Z 0 Z 0 0 Z 0 0 0 Z 0 0 0 Z 	2.168094	0.000000	2.168094	2.168094	2.168094	0.000000	0.000000	2.168094	0.000000	2.168094	2.168094	0.000000	2.168094	2.168094	2.168094	0.000000	2.168094	2.168094	2.168094	0.000000	0.068377	0.060542	0.321769	0.264680	0.284632	
2269000	-52.694718	111	0.000283	1	8	'0 Z Z Z 0 0 0 0 Z 0 0 0 Z Z 0 0 Z 0 0 Z 	1.662562	0.000000	0.000000	0.000000	1.662562	1.662562	1.662562	1.662562	0.000000	1.662562	1.662562	1.662562	0.000000	0.000000	1.662562	1.662562	0.000000	1.662562	1.662562	0.000000	0.016580	0.373018	0.320239	0.107723	0.182439	
2270000	-48.144300	874	0.000342	1	8	'Z Z 0 Z 0 0 0 0 0 0 0 Z Z 0 0 Z 0 Z 0 Z 	0.000000	0.000000	1.924905	0.000000	1.924905	1.924905	1.924905	1.924905	1.924905	1.924905	1.924905	0.000000	0.000000	1.924905	1.924905	0.000000	1.924905	0.000000	1.924905	0.000000	0.006990	0.303598	0.252812	0.167618	0.268983	
2271000	-49.039627	130	0.000342	1	7	'0 0 0 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z Z Z 0 Z 	2.133825	2.133825	2.133825	2.133825	2.133825	2.133825	2.133825	0.000000	2.133825	2.133825	2.133825	0.000000	2.133825	0.000000	2.133825	0.000000	0.000000	0.000000	2.133825	0.000000	0.062231	0.026663	0.042237	0.025113	0.843755	
2272000	-48.276760	232	0.000342	1	12	'Z Z Z Z Z 0 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	2.235099	2.235099	2.235099	2.235099	2.235099	2.235099	0.000000	0.000000	0.000000	2.235099	0.000000	0.000000	0.000000	2.235099	0.000000	0.000000	0.373357	0.257113	0.028656	0.340874	
2273000	-49.085773	84	0.000342	1	10	'0 Z Z Z Z 0 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 Z 	1.896067	0.000000	0.000000	0.000000	0.000000	1.896067	1.896067	0.000000	1.896067	1.896067	1.896067	1.896067	0.000000	0.000000	1.896067	1.896067	0.000000	0.000000	1.896067	0.000000	0.002601	0.262089	0.431440	0.187670	0.116200	
2274000	-50.260422	967	0.000342	1	8	'Z Z 0 0 Z 0 Z 0 0 0 0 0 Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	1.732250	1.732250	0.000000	1.732250	0.000000	1.732250	1.732250	1.732250	1.732250	1.732250	0.000000	1.732250	1.732250	1.732250	0.000000	0.000000	1.732250	0.000000	0.075676	0.144184	0.420280	0.263852	0.096009	
2275000	-50.135438	323	0.000342	1	6	'0 0 Z 0 Z 0 0 Z 0 0 0 0 0 0 0 0 Z Z 0 Z 	1.651713	1.651713	0.000000	1.651713	0.000000	1.651713	1.651713	0.000000	1.651713	1.651713	1.651713	1.651713	1.651713	1.651713	1.651713	1.651713	0.000000	0.000000	1.651713	0.000000	0.050687	0.195841	0.405469	0.299593	0.048410	
2276000	-49.405890	970	0.000342	1	11	'Z 0 Z Z Z 0 0 Z 0 0 Z 0 0 Z 0 Z Z Z 0 Z 	0.000000	2.354651	0.000000	0.000000	0.000000	2.354651	2.354651	0.000000	2.354651	2.354651	0.000000	2.354651	2.354651	0.000000	2.354651	0.000000	0.000000	0.000000	2.354651	0.000000	0.024662	0.306062	0.296844	0.289555	0.082877	
2277000	-49.158911	238	0.000342	1	11	'Z Z 0 Z Z 0 0 0 0 0 Z Z Z 0 0 Z Z Z 0 Z 	0.000000	0.000000	2.338337	0.000000	0.000000	2.338337	2.338337	2.338337	2.338337	2.338337	0.000000	0.000000	0.000000	2.338337	2.338337	0.000000	0.000000	0.000000	2.338337	0.000000	0.064406	0.299272	0.235876	0.325299	0.075146	
2278000	-48.351264	94	0.000275	1	8	'0 0 Z Z Z 0 0 Z 0 0 0 0 0 0 0 Z Z Z 0 Z 	1.811270	1.811270	0.000000	0.000000	0.000000	1.811270	1.811270	0.000000	1.811270	1.811270	1.811270	1.811270	1.811270	1.811270	1.811270	0.000000	0.000000	0.000000	1.811270	0.000000	0.032820	0.162668	0.496702	0.223268	0.084543	
2279000	-49.836508	945	0.000275	1	8	'Z Z Z Z 0 0 0 0 0 0 0 Z 0 Z 0 Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	1.924905	1.924905	1.924905	1.924905	1.924905	1.924905	1.924905	0.000000	1.924905	0.000000	1.924905	0.000000	1.924905	0.000000	1.924905	1.924905	0.000000	0.438969	0.196481	0.025916	0.338633	
2280000	-52.266403	246	0.000275	1	8	'0 Z 0 Z 0 0 0 Z Z 0 0 Z Z 0 0 0 0 Z 0 Z 	1.930410	0.000000	1.930410	0.000000	1.930410	1.930410	1.930410	0.000000	0.000000	1.930410	1.930410	0.000000	0.000000	1.930410	1.930410	1.930410	1.930410	0.000000	1.930410	0.000000	0.086570	0.171304	0.179092	0.284803	0.278229	
2281000	-48.618890	451	0.000275	1	11	'Z Z Z Z 0 Z 0 Z 0 0 0 Z 0 Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	2.714477	0.000000	2.714477	0.000000	2.714477	2.714477	2.714477	0.000000	2.714477	0.000000	2.714477	0.000000	2.714477	0.000000	2.714477	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
2282000	-52.069360	829	0.000275	1	12	'Z Z Z Z Z Z 0 Z 0 Z 0 Z Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.689243	0.000000	2.689243	0.000000	2.689243	0.000000	0.000000	2.689243	2.689243	2.689243	2.689243	0.000000	2.689243	0.000000	0.000000	0.101535	0.361511	0.293751	0.243203	
2283000	-48.454414	62	0.000275	1	8	'0 Z Z Z Z 0 0 0 0 0 0 Z Z 0 0 0 0 Z 0 Z 	1.804813	0.000000	0.000000	0.000000	0.000000	1.804813	1.804813	1.804813	1.804813	1.804813	1.804813	0.000000	0.000000	1.804813	1.804813	1.804813	1.804813	0.000000	1.804813	0.000000	0.004343	0.279233	0.294784	0.295378	0.126263	
2284000	-48.380015	870	0.000275	1	8	'Z 0 Z Z 0 0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	1.887232	0.000000	0.000000	1.887232	1.887232	1.887232	0.000000	1.887232	1.887232	1.887232	0.000000	1.887232	1.887232	1.887232	1.887232	0.000000	0.000000	1.887232	0.000000	0.008703	0.150687	0.249168	0.366478	0.224965	
2285000	-49.519527	454	0.000275	1	7	'Z Z Z 0 0 0 0 0 0 0 Z 0 0 Z 0 0 Z 0 0 Z 	0.000000	0.000000	0.000000	1.811270	1.811270	1.811270	1.811270	1.811270	1.811270	1.811270	0.000000	1.811270	1.811270	0.000000	1.811270	1.811270	0.000000	1.811270	1.811270	0.000000	0.002097	0.343441	0.184755	0.364981	0.104726	
2286000	-50.166517	925	0.000217	1	4	'0 Z 0 0 0 0 0 Z 0 0 Z 0 0 0 0 0 0 0 0 Z 	1.711750	0.000000	1.711750	1.711750	1.711750	1.711750	1.711750	0.000000	1.711750	1.711750	0.000000	1.711750	1.711750	1.711750	1.711750	1.711750	1.711750	1.711750	1.711750	0.000000	0.058722	0.157659	0.069626	0.667636	0.046357	
2287000	-49.596976	253	0.000217	1	6	'Z Z Z 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	0.000000	1.693144	0.000000	1.693144	1.693144	1.693144	0.000000	0.000980	0.304124	0.452981	0.079919	0.161997	
2288000	-52.029819	212	0.000217	1	8	'0 Z 0 Z Z 0 0 Z 0 0 0 Z 0 Z 0 Z Z 0 0 0 	1.921252	0.000000	1.921252	0.000000	0.000000	1.921252	1.921252	0.000000	1.921252	1.921252	1.921252	0.000000	1.921252	0.000000	1.921252	0.000000	0.000000	1.921252	1.921252	1.921252	0.000000	0.000000	0.000000	0.000000	1.000000	
2289000	-49.991757	243	0.000269	1	10	'Z Z 0 Z Z 0 Z 0 0 0 0 Z Z Z 0 0 Z 0 0 Z 	0.000000	0.000000	2.010924	0.000000	0.000000	2.010924	0.000000	2.010924	2.010924	2.010924	2.010924	0.000000	0.000000	0.000000	2.010924	2.010924	0.000000	2.010924	2.010924	0.000000	0.048353	0.138665	0.394852	0.251685	0.166444	
2290000	-48.526062	299	0.000269	1	6	'Z Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 	0.000000	0.000000	1.677713	0.000000	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	1.677713	0.000000	1.677713	0.000000	1.677713	0.000000	0.001287	0.308164	0.423494	0.201740	0.065315	
2291000	-50.302077	227	0.000269	1	7	'0 Z 0 Z Z 0 Z 0 0 0 0 0 0 0 0 0 Z Z 0 Z 	1.703112	0.000000	1.703112	0.000000	0.000000	1.703112	0.000000	1.703112	1.703112	1.703112	1.703112	1.703112	1.703112	1.703112	1.703112	1.703112	0.000000	0.000000	1.703112	0.000000	0.038586	0.026624	0.410559	0.509078	0.015153	
2292000	-48.800640	73	0.000269	1	8	'0 Z Z Z 0 0 0 0 0 0 Z Z 0 Z 0 0 0 Z 0 Z 	2.201087	0.000000	0.000000	0.000000	2.201087	2.201087	2.201087	2.201087	2.201087	2.201087	0.000000	0.000000	2.201087	0.000000	2.201087	2.201087	2.201087	0.000000	2.201087	0.000000	0.005615	0.495706	0.087662	0.383376	0.027641	
2293000	-49.224643	851	0.000269	1	10	'Z 0 0 Z Z 0 Z Z 0 0 0 0 Z Z 0 Z 0 Z 0 Z 	0.000000	2.158849	2.158849	0.000000	0.000000	2.158849	0.000000	0.000000	2.158849	2.158849	2.158849	2.158849	0.000000	0.000000	2.158849	0.000000	2.158849	0.000000	2.158849	0.000000	0.067389	0.088723	0.409990	0.183621	0.250277	
2294000	-49.349527	194	0.000269	1	13	'Z Z Z Z Z Z Z 0 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.960526	2.960526	2.960526	0.000000	2.960526	0.000000	0.000000	2.960526	0.000000	2.960526	0.000000	2.960526	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
2295000	-49.776302	132	0.000269	1	9	'0 Z Z 0 0 0 Z 0 0 0 0 Z Z Z 0 Z Z 0 0 Z 	2.129338	0.000000	0.000000	2.129338	2.129338	2.129338	0.000000	2.129338	2.129338	2.129338	2.129338	0.000000	0.000000	0.000000	2.129338	0.000000	0.000000	2.129338	2.129338	0.000000	0.019681	0.291377	0.248023	0.030505	0.410414	
2296000	-50.894222	674	0.000483	1	7	'0 Z Z 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z 0 0 Z 	1.790451	0.000000	0.000000	1.790451	1.790451	0.000000	1.790451	1.790451	1.790451	1.790451	1.790451	1.790451	0.000000	1.790451	1.790451	0.000000	0.000000	1.790451	1.790451	0.000000	0.031904	0.183381	0.355488	0.227736	0.201492	
2297000	-50.391424	291	0.000353	1	7	'Z 0 0 Z Z 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 0 Z 	0.000000	1.604596	1.604596	0.000000	0.000000	1.604596	0.000000	1.604596	1.604596	1.604596	1.604596	1.604596	0.000000	1.604596	1.604596	1.604596	0.000000	1.604596	1.604596	0.000000	0.139678	0.104789	0.403642	0.244541	0.107349	
2298000	-52.088862	462	0.000353	1	9	'Z 0 Z Z 0 0 Z 0 0 0 0 0 Z 0 0 Z Z 0 Z Z 	0.000000	1.956522	0.000000	0.000000	1.956522	1.956522	0.000000	1.956522	1.956522	1.956522	1.956522	1.956522	0.000000	1.956522	1.956522	0.000000	0.000000	1.956522	0.000000	0.000000	0.041478	0.110475	0.362523	0.477477	0.008047	
2299000	-50.582729	700	0.000353	1	7	'0 Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z 0 0 0 0 	1.800000	0.000000	0.000000	0.000000	1.800000	1.800000	1.800000	0.000000	1.800000	1.800000	0.000000	1.800000	0.000000	1.800000	1.800000	0.000000	1.800000	1.800000	1.800000	1.800000	0.011788	0.164247	0.305854	0.214448	0.303663	
2300000	-51.519939	425	0.000353	1	5	'Z Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 0 Z 0 0 0 	0.000000	0.000000	1.542270	1.542270	1.542270	0.000000	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	0.000000	1.542270	1.542270	1.542270	0.000000	1.542270	1.542270	1.542270	0.049090	0.113494	0.411062	0.224300	0.202053	
2301000	-53.011099	524	0.000353	1	7	'Z Z 0 0 0 0 0 0 Z 0 Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	1.816143	1.816143	1.816143	1.816143	1.816143	1.816143	0.000000	1.816143	0.000000	1.816143	0.000000	1.816143	1.816143	1.816143	1.816143	0.000000	1.816143	0.000000	0.108100	0.304635	0.168004	0.373893	0.045369	
2302000	-54.377200	200	0.000576	1	7	'0 Z 0 0 0 Z 0 0 Z 0 0 0 Z Z 0 0 Z Z 0 0 	1.792035	0.000000	1.792035	1.792035	1.792035	0.000000	1.792035	1.792035	0.000000	1.792035	1.792035	1.792035	0.000000	0.000000	1.792035	1.792035	0.000000	0.000000	1.792035	1.792035	0.063303	0.245262	0.337217	0.185547	0.168671	
2303000	-51.468163	175	0.000576	1	8	'Z Z Z Z Z 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	0.000000	1.732250	0.000000	1.732250	0.000000	0.000000	0.240982	0.349472	0.264050	0.145495	
2304000	-50.748865	585	0.000408	1	8	'Z 0 0 0 Z 0 0 0 0 0 Z Z Z 0 0 0 Z Z 0 Z 	0.000000	2.016932	2.016932	2.016932	0.000000	2.016932	2.016932	2.016932	2.016932	2.016932	0.000000	0.000000	0.000000	2.016932	2.016932	2.016932	0.000000	0.000000	2.016932	0.000000	0.053791	0.296652	0.251185	0.342058	0.056314	
2305000	-50.631119	581	0.000408	1	5	'Z Z 0 0 0 0 0 Z 0 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	1.703112	1.703112	1.703112	1.703112	1.703112	0.000000	1.703112	1.703112	1.703112	0.000000	1.703112	1.703112	1.703112	1.703112	1.703112	0.000000	1.703112	1.703112	0.052523	0.175748	0.275482	0.240886	0.255361	
2306000	-55.958087	678	0.000795	1	7	'0 0 Z 0 Z 0 0 Z 0 0 Z 0 0 0 Z 0 Z Z 0 0 	1.993110	1.993110	0.000000	1.993110	0.000000	1.993110	1.993110	0.000000	1.993110	1.993110	0.000000	1.993110	1.993110	1.993110	0.000000	1.993110	0.000000	0.000000	1.993110	1.993110	0.044438	0.200655	0.333261	0.222279	0.199366	
2307000	-48.852186	241	0.000333	1	6	'Z 0 Z Z 0 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 Z 	0.000000	1.570985	0.000000	0.000000	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	1.570985	0.000000	0.000000	1.570985	0.000000	0.021374	0.244877	0.379817	0.270177	0.083756	
2308000	-48.435242	687	0.000264	1	6	'Z Z Z 0 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	0.000000	0.000000	1.597003	1.597003	0.000000	0.008338	0.223728	0.387527	0.256159	0.124248	
2309000	-48.600824	142	0.000264	1	4	'0 0 Z Z 0 0 0 0 0 0 0 0 0 0 0 Z Z 0 0 0 	1.458934	1.458934	0.000000	0.000000	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	0.000000	0.000000	1.458934	1.458934	1.458934	0.030452	0.197757	0.349366	0.207723	0.214702	
2310000	-50.218546	826	0.000264	1	5	'Z Z 0 0 0 0 0 Z 0 0 Z 0 0 0 0 Z 0 0 0 0 	0.000000	0.000000	1.738197	1.738197	1.738197	1.738197	1.738197	0.000000	1.738197	1.738197	0.000000	1.738197	1.738197	1.738197	1.738197	0.000000	1.738197	1.738197	1.738197	1.738197	0.052898	0.123797	0.238967	0.217325	0.367012	
2311000	-50.321951	224	0.000264	1	9	'Z Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	1.991150	1.991150	1.991150	0.000000	1.991150	1.991150	0.000000	1.991150	0.000000	1.991150	1.991150	0.000000	1.991150	1.991150	1.991150	0.000000	0.000000	0.226627	0.191637	0.446210	0.135525	
2312000	-50.189474	412	0.000264	1	7	'0 0 Z Z Z 0 0 Z 0 0 Z 0 0 0 0 Z 0 Z 0 0 	1.881970	1.881970	0.000000	0.000000	0.000000	1.881970	1.881970	0.000000	1.881970	1.881970	0.000000	1.881970	1.881970	1.881970	1.881970	0.000000	1.881970	0.000000	1.881970	1.881970	0.017032	0.128046	0.246501	0.255059	0.353362	
2313000	-49.398989	455	0.000208	1	8	'Z Z Z 0 0 0 0 0 0 0 Z Z 0 0 0 Z Z Z 0 0 	0.000000	0.000000	0.000000	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	0.000000	0.000000	2.041331	2.041331	2.041331	0.000000	0.000000	0.000000	2.041331	2.041331	0.002615	0.426087	0.039351	0.178835	0.353112	
2314000	-50.043758	256	0.000208	1	7	'0 0 0 0 Z 0 0 0 0 0 Z Z Z Z 0 Z 0 Z 0 0 	2.131579	2.131579	2.131579	2.131579	0.000000	2.131579	2.131579	2.131579	2.131579	2.131579	0.000000	0.000000	0.000000	0.000000	2.131579	0.000000	2.131579	0.000000	2.131579	2.131579	0.117859	0.516104	0.067429	0.005465	0.293143	
2315000	-49.422848	242	0.000276	1	8	'0 0 0 0 Z 0 Z 0 0 0 0 Z Z Z 0 0 Z Z 0 Z 	2.041331	2.041331	2.041331	2.041331	0.000000	2.041331	0.000000	2.041331	2.041331	2.041331	2.041331	0.000000	0.000000	0.000000	2.041331	2.041331	0.000000	0.000000	2.041331	0.000000	0.086050	0.167080	0.412831	0.225047	0.108992	
2316000	-48.632695	294	0.000276	1	8	'Z 0 0 Z Z 0 0 Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z 	0.000000	1.932252	1.932252	0.000000	0.000000	1.932252	1.932252	0.000000	1.932252	1.932252	1.932252	1.932252	1.932252	0.000000	1.932252	0.000000	1.932252	0.000000	1.932252	0.000000	0.039258	0.172825	0.440762	0.157188	0.189967	
2317000	-49.844309	455	0.000381	1	8	'Z Z 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 Z Z 0 0 Z 	0.000000	0.000000	1.937799	0.000000	1.937799	1.937799	1.937799	1.937799	1.937799	1.937799	1.937799	0.000000	1.937799	0.000000	1.937799	0.000000	0.000000	1.937799	1.937799	0.000000	0.000373	0.273500	0.155618	0.024467	0.546042	
2318000	-48.854177	249	0.000381	1	7	'0 0 0 Z Z 0 0 Z 0 0 0 Z 0 Z 0 0 0 Z 0 Z 	1.983350	1.983350	1.983350	0.000000	0.000000	1.983350	1.983350	0.000000	1.983350	1.983350	1.983350	0.000000	1.983350	0.000000	1.983350	1.983350	1.983350	0.000000	1.983350	0.000000	0.039502	0.183259	0.277942	0.244285	0.255012	
2319000	-49.103141	6	0.000381	1	8	'Z 0 Z 0 Z 0 Z 0 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	1.903195	0.000000	1.903195	0.000000	1.903195	0.000000	1.903195	1.903195	1.903195	1.903195	0.000000	1.903195	1.903195	1.903195	1.903195	0.000000	0.000000	1.903195	0.000000	0.048875	0.165123	0.366147	0.266501	0.153353	
