Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3000850356
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
2937000	-50.663794	562	0.000401	1	9	'Z Z 0 Z 0 0 0 Z Z 0 0 0 0 Z 0 0 Z Z 0 Z 	0.000000	0.000000	1.878479	0.000000	1.878479	1.878479	1.878479	0.000000	0.000000	1.878479	1.878479	1.878479	1.878479	0.000000	1.878479	1.878479	0.000000	0.000000	1.878479	0.000000	0.024769	0.352108	0.343199	0.196222	0.083702	
2938000	-52.773411	873	0.000401	1	13	'0 Z Z Z Z 0 Z Z Z 0 0 Z 0 Z Z 0 Z Z 0 Z 	2.964861	0.000000	0.000000	0.000000	0.000000	2.964861	0.000000	0.000000	0.000000	2.964861	2.964861	0.000000	2.964861	0.000000	0.000000	2.964861	0.000000	0.000000	2.964861	0.000000	0.027397	0.150352	0.325284	0.254115	0.242852	
2939000	-50.961514	94	0.000401	1	7	'0 Z Z 0 0 0 Z Z 0 0 0 0 Z Z 0 0 0 Z 0 0 	1.804813	0.000000	0.000000	1.804813	1.804813	1.804813	0.000000	0.000000	1.804813	1.804813	1.804813	1.804813	0.000000	0.000000	1.804813	1.804813	1.804813	0.000000	1.804813	1.804813	0.020927	0.144227	0.381488	0.232447	0.220911	
2940000	-49.778258	454	0.000187	1	5	'Z Z 0 Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	1.617412	0.000000	1.617412	0.000000	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	0.000000	1.617412	1.617412	0.007706	0.031977	0.472376	0.274769	0.213171	
2941000	-49.935241	756	0.000187	1	6	'0 Z 0 0 Z Z 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 	1.857798	0.000000	1.857798	1.857798	0.000000	0.000000	1.857798	1.857798	1.857798	1.857798	1.857798	1.857798	1.857798	1.857798	1.857798	0.000000	1.857798	0.000000	1.857798	0.000000	0.026919	0.026031	0.620102	0.237877	0.089071	
2942000	-51.152051	619	0.000187	1	7	'Z Z Z Z Z 0 0 0 0 0 0 0 Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	1.523702	1.523702	1.523702	1.523702	1.523702	1.523702	1.523702	0.000000	1.523702	1.523702	1.523702	1.523702	0.000000	1.523702	1.523702	0.000000	0.143874	0.448024	0.251105	0.156996	
2943000	-50.385371	507	0.000187	1	6	'Z Z 0 0 Z 0 Z 0 0 0 Z 0 0 0 0 Z 0 0 0 0 	0.000000	0.000000	1.779438	1.779438	0.000000	1.779438	0.000000	1.779438	1.779438	1.779438	0.000000	1.779438	1.779438	1.779438	1.779438	0.000000	1.779438	1.779438	1.779438	1.779438	0.063195	0.021900	0.080220	0.513672	0.321012	
2944000	-52.531616	806	0.000187	1	11	'Z Z Z 0 Z Z Z Z 0 0 Z 0 0 Z 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	2.804709	0.000000	0.000000	0.000000	0.000000	2.804709	2.804709	0.000000	2.804709	2.804709	0.000000	2.804709	0.000000	2.804709	2.804709	2.804709	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
2945000	-51.793024	504	0.000187	1	11	'0 Z 0 Z Z Z Z Z 0 0 0 Z 0 Z 0 Z Z Z 0 0 	2.707219	0.000000	2.707219	0.000000	0.000000	0.000000	0.000000	0.000000	2.707219	2.707219	2.707219	0.000000	2.707219	0.000000	2.707219	0.000000	0.000000	0.000000	2.707219	2.707219	0.000000	0.000000	0.000000	0.000000	1.000000	
2946000	-49.146262	698	0.000187	1	10	'Z 0 Z 0 Z Z 0 Z 0 0 Z 0 Z Z 0 Z 0 Z 0 0 	0.000000	2.436823	0.000000	2.436823	0.000000	0.000000	2.436823	0.000000	2.436823	2.436823	0.000000	2.436823	0.000000	0.000000	2.436823	0.000000	2.436823	0.000000	2.436823	2.436823	0.044081	0.004205	0.487445	0.097540	0.366729	
2947000	-52.080732	470	0.000187	1	9	'Z 0 0 Z 0 0 0 Z 0 0 Z Z Z Z 0 Z Z 0 0 0 	0.000000	2.215536	2.215536	0.000000	2.215536	2.215536	2.215536	0.000000	2.215536	2.215536	0.000000	0.000000	0.000000	0.000000	2.215536	0.000000	0.000000	2.215536	2.215536	2.215536	0.000000	0.000000	0.000000	0.000000	1.000000	
2948000	-50.177486	437	0.000187	1	8	'Z Z Z Z 0 Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 0 	0.000000	0.000000	0.000000	0.000000	1.787290	0.000000	1.787290	0.000000	1.787290	1.787290	1.787290	1.787290	1.787290	1.787290	1.787290	1.787290	0.000000	0.000000	1.787290	1.787290	0.000000	0.010514	0.458355	0.300695	0.230436	
2949000	-50.662973	62	0.000187	1	10	'Z Z Z Z 0 0 0 Z 0 0 0 Z Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	1.979472	1.979472	1.979472	0.000000	1.979472	1.979472	1.979472	0.000000	0.000000	1.979472	1.979472	1.979472	0.000000	0.000000	1.979472	0.000000	0.000000	0.108141	0.186145	0.572270	0.133445	
2950000	-49.282773	524	0.000187	1	11	'0 Z Z Z Z 0 0 Z 0 0 0 0 Z Z 0 Z Z Z 0 Z 	2.070552	0.000000	0.000000	0.000000	0.000000	2.070552	2.070552	0.000000	2.070552	2.070552	2.070552	2.070552	0.000000	0.000000	2.070552	0.000000	0.000000	0.000000	2.070552	0.000000	0.025798	0.145259	0.699899	0.072546	0.056498	
2951000	-51.189634	197	0.000187	1	9	'0 Z 0 Z Z 0 0 0 0 0 0 Z 0 Z Z Z 0 Z 0 Z 	2.433894	0.000000	2.433894	0.000000	0.000000	2.433894	2.433894	2.433894	2.433894	2.433894	2.433894	0.000000	2.433894	0.000000	0.000000	0.000000	2.433894	0.000000	2.433894	0.000000	0.026482	0.397575	0.185277	0.000582	0.390084	
2952000	-50.698612	122	0.000187	1	12	'Z Z Z 0 0 0 Z 0 0 0 0 Z Z Z Z Z Z Z 0 Z 	0.000000	0.000000	0.000000	2.884615	2.884615	2.884615	0.000000	2.884615	2.884615	2.884615	2.884615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.884615	0.000000	0.004243	0.514827	0.218115	0.000000	0.262814	
2953000	-49.996181	76	0.000187	1	7	'Z Z Z 0 0 0 0 0 0 0 Z 0 Z Z 0 Z 0 0 0 0 	0.000000	0.000000	0.000000	1.814516	1.814516	1.814516	1.814516	1.814516	1.814516	1.814516	0.000000	1.814516	0.000000	0.000000	1.814516	0.000000	1.814516	1.814516	1.814516	1.814516	0.001790	0.359990	0.230912	0.021255	0.386053	
2954000	-50.305655	642	0.000187	1	5	'Z 0 0 Z 0 0 0 0 0 0 0 0 Z 0 0 Z 0 Z 0 0 	0.000000	1.549350	1.549350	0.000000	1.549350	1.549350	1.549350	1.549350	1.549350	1.549350	1.549350	1.549350	0.000000	1.549350	1.549350	0.000000	1.549350	0.000000	1.549350	1.549350	0.055688	0.212963	0.433039	0.101933	0.196378	
2955000	-52.470844	417	0.000187	1	7	'0 0 Z 0 0 Z Z 0 0 0 Z 0 Z Z 0 0 0 0 0 Z 	2.156550	2.156550	0.000000	2.156550	2.156550	0.000000	0.000000	2.156550	2.156550	2.156550	0.000000	2.156550	0.000000	0.000000	2.156550	2.156550	2.156550	2.156550	2.156550	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
2956000	-49.641550	33	0.000326	1	5	'0 0 0 0 0 0 0 Z 0 0 Z 0 Z 0 0 0 0 Z 0 Z 	1.821043	1.821043	1.821043	1.821043	1.821043	1.821043	1.821043	0.000000	1.821043	1.821043	0.000000	1.821043	0.000000	1.821043	1.821043	1.821043	1.821043	0.000000	1.821043	0.000000	0.058676	0.328717	0.173604	0.412199	0.026804	
2957000	-51.685197	86	0.000326	1	7	'Z 0 0 0 Z Z Z 0 0 0 0 0 0 0 0 Z Z 0 0 Z 	0.000000	1.883721	1.883721	1.883721	0.000000	0.000000	0.000000	1.883721	1.883721	1.883721	1.883721	1.883721	1.883721	1.883721	1.883721	0.000000	0.000000	1.883721	1.883721	0.000000	0.153764	0.000522	0.423909	0.368022	0.053782	
2958000	-50.592929	582	0.000326	1	7	'0 Z Z Z Z 0 0 0 0 0 0 Z Z 0 0 Z 0 0 0 0 	1.683292	0.000000	0.000000	0.000000	0.000000	1.683292	1.683292	1.683292	1.683292	1.683292	1.683292	0.000000	0.000000	1.683292	1.683292	0.000000	1.683292	1.683292	1.683292	1.683292	0.010220	0.263577	0.223900	0.133665	0.368638	
2959000	-50.144748	386	0.000326	1	5	'0 Z 0 Z 0 0 0 0 0 0 0 Z 0 0 0 Z Z 0 0 0 	1.629123	0.000000	1.629123	0.000000	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	0.000000	1.629123	1.629123	1.629123	0.000000	0.000000	1.629123	1.629123	1.629123	0.014971	0.291363	0.152227	0.109911	0.431529	
2960000	-49.579116	146	0.000326	1	7	'Z 0 0 0 Z 0 0 0 0 0 Z Z Z 0 0 0 Z Z 0 0 	0.000000	1.851005	1.851005	1.851005	0.000000	1.851005	1.851005	1.851005	1.851005	1.851005	0.000000	0.000000	0.000000	1.851005	1.851005	1.851005	0.000000	0.000000	1.851005	1.851005	0.065102	0.258385	0.079746	0.353122	0.243645	
2961000	-51.653928	162	0.000326	1	8	'0 0 0 0 0 0 0 0 0 0 Z Z Z Z 0 Z 0 Z Z Z 	2.725437	2.725437	2.725437	2.725437	2.725437	2.725437	2.725437	2.725437	2.725437	2.725437	0.000000	0.000000	0.000000	0.000000	2.725437	0.000000	2.725437	0.000000	0.000000	0.000000	0.040552	0.189600	0.454988	0.313814	0.001046	
2962000	-48.964359	950	0.000326	1	11	'Z 0 Z Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 Z 	0.000000	2.360140	0.000000	0.000000	2.360140	2.360140	2.360140	0.000000	2.360140	2.360140	0.000000	2.360140	0.000000	0.000000	2.360140	0.000000	0.000000	0.000000	2.360140	0.000000	0.024518	0.316566	0.293868	0.294543	0.070505	
2963000	-48.019366	974	0.000326	1	4	'0 Z 0 0 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 	1.629123	0.000000	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	1.629123	0.000000	1.629123	0.000000	1.629123	0.000000	0.042247	0.237742	0.367058	0.254276	0.098677	
2964000	-48.111246	714	0.000326	1	9	'0 Z Z 0 0 0 0 Z 0 0 Z 0 0 Z 0 Z Z Z 0 Z 	2.290724	0.000000	0.000000	2.290724	2.290724	2.290724	2.290724	0.000000	2.290724	2.290724	0.000000	2.290724	2.290724	0.000000	2.290724	0.000000	0.000000	0.000000	2.290724	0.000000	0.029181	0.427023	0.212534	0.314253	0.017009	
2965000	-50.195926	919	0.000414	1	9	'Z Z Z 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	2.252503	2.252503	2.252503	2.252503	0.000000	2.252503	2.252503	2.252503	0.000000	2.252503	0.000000	2.252503	0.000000	2.252503	0.000000	2.252503	0.000000	0.034274	0.121388	0.189930	0.105194	0.549213	
2966000	-48.157421	687	0.000414	1	8	'0 0 0 Z 0 0 Z 0 0 0 0 Z Z 0 0 Z Z Z 0 Z 	2.041331	2.041331	2.041331	0.000000	2.041331	2.041331	0.000000	2.041331	2.041331	2.041331	2.041331	0.000000	0.000000	2.041331	2.041331	0.000000	0.000000	0.000000	2.041331	0.000000	0.043288	0.221630	0.314252	0.211910	0.208921	
2967000	-48.583393	131	0.000414	1	9	'Z Z 0 0 Z 0 0 0 0 0 0 Z Z 0 0 Z Z Z 0 Z 	0.000000	0.000000	1.958414	1.958414	0.000000	1.958414	1.958414	1.958414	1.958414	1.958414	1.958414	0.000000	0.000000	1.958414	1.958414	0.000000	0.000000	0.000000	1.958414	0.000000	0.064171	0.238528	0.313783	0.183147	0.200371	
2968000	-49.425049	62	0.000414	1	7	'0 Z 0 0 0 Z 0 0 0 0 0 0 0 Z 0 Z Z Z 0 Z 	2.025000	0.000000	2.025000	2.025000	2.025000	0.000000	2.025000	2.025000	2.025000	2.025000	2.025000	2.025000	2.025000	0.000000	2.025000	0.000000	0.000000	0.000000	2.025000	0.000000	0.044010	0.212491	0.381672	0.203605	0.158222	
2969000	-48.733094	650	0.000414	1	10	'Z 0 Z 0 Z 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 	0.000000	2.136076	0.000000	2.136076	0.000000	2.136076	2.136076	0.000000	2.136076	2.136076	0.000000	2.136076	0.000000	0.000000	2.136076	0.000000	0.000000	0.000000	2.136076	2.136076	0.046525	0.209346	0.375180	0.176562	0.192387	
2970000	-51.957295	238	0.000414	1	8	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 0 	0.000000	2.168094	2.168094	0.000000	2.168094	2.168094	2.168094	2.168094	2.168094	2.168094	0.000000	0.000000	2.168094	0.000000	2.168094	0.000000	0.000000	0.000000	2.168094	2.168094	0.022364	0.283468	0.270118	0.118208	0.305841	
2971000	-50.113336	723	0.000414	1	8	'0 0 Z Z Z 0 0 Z 0 0 0 0 Z 0 0 0 Z Z 0 Z 	1.704545	1.704545	0.000000	0.000000	0.000000	1.704545	1.704545	0.000000	1.704545	1.704545	1.704545	1.704545	0.000000	1.704545	1.704545	1.704545	0.000000	0.000000	1.704545	0.000000	0.076677	0.226865	0.355578	0.221375	0.119506	
2972000	-50.885202	552	0.000414	1	8	'Z 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 Z 0 	0.000000	2.008929	0.000000	2.008929	2.008929	2.008929	0.000000	2.008929	2.008929	2.008929	2.008929	0.000000	0.000000	2.008929	2.008929	0.000000	0.000000	2.008929	0.000000	2.008929	0.046267	0.218472	0.303825	0.202471	0.228965	
2973000	-51.250597	92	0.000414	1	9	'Z Z 0 0 0 0 Z 0 Z 0 0 Z 0 Z 0 Z 0 0 Z Z 	0.000000	0.000000	2.451574	2.451574	2.451574	2.451574	0.000000	2.451574	0.000000	2.451574	2.451574	0.000000	2.451574	0.000000	2.451574	0.000000	2.451574	2.451574	0.000000	0.000000	0.038148	0.250365	0.384359	0.196287	0.130841	
2974000	-52.596796	729	0.000153	1	10	'Z Z 0 0 0 0 Z 0 0 0 0 Z Z Z Z Z 0 Z 0 Z 	0.000000	0.000000	2.736486	2.736486	2.736486	2.736486	0.000000	2.736486	2.736486	2.736486	2.736486	0.000000	0.000000	0.000000	0.000000	0.000000	2.736486	0.000000	2.736486	0.000000	0.002952	0.472049	0.126168	0.000000	0.398831	
2975000	-51.207865	659	0.000153	1	7	'0 0 0 0 Z 0 0 0 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 	2.035176	2.035176	2.035176	2.035176	0.000000	2.035176	2.035176	2.035176	2.035176	2.035176	0.000000	2.035176	0.000000	0.000000	2.035176	0.000000	2.035176	0.000000	2.035176	0.000000	0.163408	0.470872	0.199734	0.153893	0.012092	
2976000	-51.716595	21	0.000153	1	5	'0 0 0 0 0 0 0 Z 0 0 0 Z Z 0 0 0 0 Z 0 Z 	1.796806	1.796806	1.796806	1.796806	1.796806	1.796806	1.796806	0.000000	1.796806	1.796806	1.796806	0.000000	0.000000	1.796806	1.796806	1.796806	1.796806	0.000000	1.796806	0.000000	0.127386	0.061122	0.122506	0.651054	0.037933	
2977000	-51.784284	461	0.000153	1	8	'Z 0 0 Z 0 Z Z Z 0 0 Z 0 0 0 0 0 Z 0 0 Z 	0.000000	2.168094	2.168094	0.000000	2.168094	0.000000	0.000000	0.000000	2.168094	2.168094	0.000000	2.168094	2.168094	2.168094	2.168094	2.168094	0.000000	2.168094	2.168094	0.000000	0.105631	0.000329	0.001183	0.892829	0.000029	
2978000	-56.441988	446	0.000153	1	8	'Z 0 Z 0 Z Z Z 0 0 0 0 Z 0 0 0 Z 0 0 Z 0 	0.000000	2.267637	0.000000	2.267637	0.000000	0.000000	0.000000	2.267637	2.267637	2.267637	2.267637	0.000000	2.267637	2.267637	2.267637	0.000000	2.267637	2.267637	0.000000	2.267637	0.101855	0.000734	0.391861	0.362729	0.142822	
2979000	-49.948406	771	0.000153	1	11	'Z Z Z 0 Z Z Z Z 0 0 0 0 Z 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	2.351916	0.000000	0.000000	0.000000	0.000000	2.351916	2.351916	2.351916	2.351916	0.000000	2.351916	2.351916	0.000000	2.351916	0.000000	2.351916	0.000000	0.000899	0.000000	0.666903	0.126984	0.205215	
2980000	-51.653396	338	0.000153	1	6	'0 0 Z Z 0 Z Z 0 0 0 0 0 Z 0 0 Z 0 0 0 0 	1.744186	1.744186	0.000000	0.000000	1.744186	0.000000	0.000000	1.744186	1.744186	1.744186	1.744186	1.744186	0.000000	1.744186	1.744186	0.000000	1.744186	1.744186	1.744186	1.744186	0.012928	0.005572	0.515387	0.120488	0.345625	
2981000	-52.549216	997	0.000153	1	8	'Z 0 Z Z 0 0 0 Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 	0.000000	1.913989	0.000000	0.000000	1.913989	1.913989	1.913989	0.000000	1.913989	1.913989	0.000000	1.913989	1.913989	0.000000	1.913989	1.913989	0.000000	0.000000	1.913989	1.913989	0.004204	0.292258	0.227720	0.363493	0.112324	
2982000	-51.602168	520	0.000153	1	8	'Z Z Z 0 Z 0 0 Z 0 0 0 0 0 Z 0 Z Z 0 0 0 	0.000000	0.000000	0.000000	1.732250	0.000000	1.732250	1.732250	0.000000	1.732250	1.732250	1.732250	1.732250	1.732250	0.000000	1.732250	0.000000	0.000000	1.732250	1.732250	1.732250	0.013168	0.031342	0.545254	0.097911	0.312325	
2983000	-51.084452	325	0.000153	1	6	'0 Z 0 0 Z 0 0 Z 0 0 Z 0 0 0 0 Z 0 0 0 Z 	1.883721	0.000000	1.883721	1.883721	0.000000	1.883721	1.883721	0.000000	1.883721	1.883721	0.000000	1.883721	1.883721	1.883721	1.883721	0.000000	1.883721	1.883721	1.883721	0.000000	0.109560	0.077658	0.066634	0.691894	0.054255	
2984000	-52.263647	126	0.000153	1	9	'0 Z Z Z Z 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 0 0 	1.849315	0.000000	0.000000	0.000000	0.000000	1.849315	0.000000	1.849315	1.849315	1.849315	1.849315	0.000000	0.000000	1.849315	1.849315	0.000000	0.000000	1.849315	1.849315	1.849315	0.000084	0.054709	0.080118	0.082615	0.782474	
2985000	-50.804021	25	0.000153	1	7	'0 Z 0 Z Z Z 0 0 0 0 0 Z Z 0 0 Z 0 0 0 0 	1.861213	0.000000	1.861213	0.000000	0.000000	0.000000	1.861213	1.861213	1.861213	1.861213	1.861213	0.000000	0.000000	1.861213	1.861213	0.000000	1.861213	1.861213	1.861213	1.861213	0.013670	0.040927	0.060305	0.018880	0.866217	
2986000	-55.352988	106	0.000153	1	7	'0 0 Z 0 Z Z 0 Z 0 Z 0 0 0 0 0 0 Z 0 0 Z 	1.952748	1.952748	0.000000	1.952748	0.000000	0.000000	1.952748	0.000000	1.952748	0.000000	1.952748	1.952748	1.952748	1.952748	1.952748	1.952748	0.000000	1.952748	1.952748	0.000000	0.030020	0.002389	0.465621	0.437359	0.064610	
2987000	-50.245042	800	0.000153	1	6	'0 0 0 Z 0 0 0 0 0 0 Z 0 0 0 0 Z Z Z 0 Z 	1.862925	1.862925	1.862925	0.000000	1.862925	1.862925	1.862925	1.862925	1.862925	1.862925	0.000000	1.862925	1.862925	1.862925	1.862925	0.000000	0.000000	0.000000	1.862925	0.000000	0.048867	0.254907	0.015397	0.680752	0.000077	
2988000	-51.433946	941	0.000153	1	6	'0 Z 0 Z 0 0 Z Z 0 0 Z 0 0 0 0 0 0 Z 0 0 	1.868081	0.000000	1.868081	0.000000	1.868081	1.868081	0.000000	0.000000	1.868081	1.868081	0.000000	1.868081	1.868081	1.868081	1.868081	1.868081	1.868081	0.000000	1.868081	1.868081	0.008749	0.001458	0.054803	0.635855	0.299135	
2989000	-53.101361	108	0.000153	1	6	'Z Z 0 0 Z Z 0 0 0 0 Z 0 0 0 0 0 Z 0 0 0 	0.000000	0.000000	1.738197	1.738197	0.000000	0.000000	1.738197	1.738197	1.738197	1.738197	0.000000	1.738197	1.738197	1.738197	1.738197	1.738197	0.000000	1.738197	1.738197	1.738197	0.014125	0.006678	0.037283	0.783384	0.158530	
2990000	-49.632804	360	0.000153	1	9	'Z Z Z Z Z Z Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.079055	2.079055	2.079055	0.000000	2.079055	2.079055	2.079055	2.079055	2.079055	2.079055	0.000000	2.079055	2.079055	0.000000	0.000723	0.030013	0.681163	0.288100	
2991000	-50.093111	430	0.000335	1	10	'Z Z 0 Z Z Z 0 Z 0 0 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	2.230176	0.000000	0.000000	0.000000	2.230176	0.000000	2.230176	2.230176	2.230176	0.000000	0.000000	0.000000	2.230176	2.230176	2.230176	0.000000	2.230176	2.230176	0.040446	0.044950	0.264033	0.290018	0.360553	
2992000	-51.684482	810	0.000335	1	8	'0 0 0 Z 0 Z 0 Z 0 0 Z Z 0 Z 0 0 0 Z Z 0 	2.856135	2.856135	2.856135	0.000000	2.856135	0.000000	2.856135	0.000000	2.856135	2.856135	0.000000	0.000000	2.856135	0.000000	2.856135	2.856135	2.856135	0.000000	0.000000	2.856135	0.039392	0.253326	0.155901	0.284598	0.266782	
2993000	-49.277792	804	0.000335	1	11	'Z 0 Z Z Z Z 0 0 0 0 Z Z 0 Z 0 0 Z Z Z 0 	0.000000	2.828212	0.000000	0.000000	0.000000	0.000000	2.828212	2.828212	2.828212	2.828212	0.000000	0.000000	2.828212	0.000000	2.828212	2.828212	0.000000	0.000000	0.000000	2.828212	0.023499	0.226682	0.430398	0.242852	0.076569	
2994000	-51.572775	856	0.000335	1	8	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 0 0 0 Z Z Z 0 	0.000000	2.255011	2.255011	0.000000	2.255011	2.255011	2.255011	0.000000	2.255011	2.255011	0.000000	0.000000	2.255011	2.255011	2.255011	2.255011	0.000000	0.000000	0.000000	2.255011	0.030357	0.152205	0.055200	0.365394	0.396844	
2995000	-50.126310	128	0.000335	1	5	'Z Z 0 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z Z 0 0 	0.000000	0.000000	1.561295	1.561295	1.561295	1.561295	1.561295	1.561295	1.561295	1.561295	1.561295	1.561295	1.561295	0.000000	1.561295	1.561295	0.000000	0.000000	1.561295	1.561295	0.023531	0.266903	0.382980	0.179216	0.147371	
2996000	-48.304836	627	0.000335	1	6	'0 0 0 0 Z 0 0 0 0 0 0 Z 0 Z 0 Z 0 Z 0 Z 	1.966019	1.966019	1.966019	1.966019	0.000000	1.966019	1.966019	1.966019	1.966019	1.966019	1.966019	0.000000	1.966019	0.000000	1.966019	0.000000	1.966019	0.000000	1.966019	0.000000	0.059039	0.295306	0.250656	0.071462	0.323537	
2997000	-51.216922	887	0.000335	1	5	'0 0 0 0 0 Z 0 0 Z 0 0 0 0 0 0 Z Z 0 0 Z 	1.729291	1.729291	1.729291	1.729291	1.729291	0.000000	1.729291	1.729291	0.000000	1.729291	1.729291	1.729291	1.729291	1.729291	1.729291	0.000000	0.000000	1.729291	1.729291	0.000000	0.064580	0.133890	0.383896	0.251997	0.165636	
2998000	-49.002670	793	0.000335	1	9	'0 0 0 Z 0 0 Z Z 0 0 0 0 Z Z 0 Z Z Z 0 Z 	2.118201	2.118201	2.118201	0.000000	2.118201	2.118201	0.000000	0.000000	2.118201	2.118201	2.118201	2.118201	0.000000	0.000000	2.118201	0.000000	0.000000	0.000000	2.118201	0.000000	0.056521	0.203643	0.391193	0.187834	0.160809	
2999000	-48.041074	876	0.000335	1	8	'Z 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	0.000000	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	0.000000	0.000000	0.000000	2.041331	0.000000	0.000000	0.000000	2.041331	0.000000	0.052204	0.315437	0.263958	0.050364	0.318036	
3000000	-48.659477	301	0.000335	1	7	'0 Z Z 0 Z 0 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 Z 	1.801601	0.000000	0.000000	1.801601	0.000000	1.801601	1.801601	0.000000	1.801601	1.801601	1.801601	1.801601	1.801601	1.801601	1.801601	0.000000	1.801601	0.000000	1.801601	0.000000	0.027222	0.197755	0.377625	0.225769	0.171628	
3001000	-50.185770	640	0.000335	1	5	'Z 0 Z Z 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 0 0 	0.000000	1.560092	0.000000	0.000000	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	1.560092	0.000000	1.560092	0.000000	1.560092	1.560092	1.560092	1.560092	0.019265	0.261704	0.368896	0.093150	0.256984	
3002000	-55.128066	178	0.000335	1	11	'Z Z Z Z 0 0 Z 0 Z Z 0 0 Z Z 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	2.242525	2.242525	0.000000	2.242525	0.000000	0.000000	2.242525	2.242525	0.000000	0.000000	2.242525	0.000000	2.242525	2.242525	2.242525	0.000000	0.000000	0.535504	0.100166	0.010341	0.353989	
3003000	-51.101172	20	0.000335	1	9	'Z 0 0 Z 0 0 0 Z Z 0 0 0 Z Z 0 0 Z Z 0 Z 	0.000000	1.861213	1.861213	0.000000	1.861213	1.861213	1.861213	0.000000	0.000000	1.861213	1.861213	1.861213	0.000000	0.000000	1.861213	1.861213	0.000000	0.000000	1.861213	0.000000	0.107975	0.495067	0.298613	0.066926	0.031420	
