Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3571047092
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
4326000	-50.552241	622	0.000213	1	10	'Z 0 Z Z Z Z Z 0 0 0 0 0 0 Z 0 Z Z Z 0 0 	0.000000	2.118201	0.000000	0.000000	0.000000	0.000000	0.000000	2.118201	2.118201	2.118201	2.118201	2.118201	2.118201	0.000000	2.118201	0.000000	0.000000	0.000000	2.118201	2.118201	0.023830	0.004566	0.392585	0.233597	0.345422	
4327000	-55.841178	629	0.000179	1	6	'0 0 0 0 0 0 0 Z Z 0 0 Z Z 0 0 Z 0 Z 0 0 	1.845943	1.845943	1.845943	1.845943	1.845943	1.845943	1.845943	0.000000	0.000000	1.845943	1.845943	0.000000	0.000000	1.845943	1.845943	0.000000	1.845943	0.000000	1.845943	1.845943	0.158081	0.001995	0.000043	0.000042	0.839839	
4328000	-49.806350	865	0.000179	1	9	'Z Z Z Z Z 0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	1.830922	1.830922	1.830922	1.830922	1.830922	1.830922	0.000000	1.830922	1.830922	1.830922	1.830922	0.000000	0.000000	1.830922	0.000000	0.000000	0.254863	0.247797	0.474032	0.023309	
4329000	-49.601965	147	0.000179	1	6	'0 Z Z 0 Z 0 0 0 0 0 Z 0 0 0 0 0 0 Z 0 Z 	1.768559	0.000000	0.000000	1.768559	0.000000	1.768559	1.768559	1.768559	1.768559	1.768559	0.000000	1.768559	1.768559	1.768559	1.768559	1.768559	1.768559	0.000000	1.768559	0.000000	0.003002	0.160993	0.018819	0.816810	0.000375	
4330000	-52.331997	458	0.000279	1	10	'Z Z Z 0 Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z 0 Z 	0.000000	0.000000	0.000000	2.027027	0.000000	2.027027	2.027027	2.027027	2.027027	2.027027	2.027027	2.027027	0.000000	0.000000	0.000000	2.027027	0.000000	0.000000	2.027027	0.000000	0.004848	0.263175	0.570914	0.005697	0.155366	
4331000	-49.764870	476	0.000196	1	12	'Z 0 Z Z Z 0 Z 0 0 0 0 Z 0 Z Z Z Z Z 0 Z 	0.000000	2.828212	0.000000	0.000000	0.000000	2.828212	0.000000	2.828212	2.828212	2.828212	2.828212	0.000000	2.828212	0.000000	0.000000	0.000000	0.000000	0.000000	2.828212	0.000000	0.017407	0.366976	0.373666	0.002435	0.239516	
4332000	-48.739663	119	0.000196	1	7	'Z 0 Z 0 0 0 0 0 0 0 Z 0 Z 0 0 Z 0 Z 0 Z 	0.000000	1.901408	0.000000	1.901408	1.901408	1.901408	1.901408	1.901408	1.901408	1.901408	0.000000	1.901408	0.000000	1.901408	1.901408	0.000000	1.901408	0.000000	1.901408	0.000000	0.000769	0.308532	0.052236	0.637078	0.001386	
4333000	-49.898708	933	0.000196	1	3	'0 0 0 0 0 0 0 0 0 0 0 Z 0 0 0 Z 0 0 0 Z 	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	1.661198	0.000000	1.661198	1.661198	1.661198	0.000000	1.661198	1.661198	1.661198	0.000000	0.083713	0.305419	0.115820	0.112047	0.383001	
4334000	-48.389751	240	0.000196	1	8	'0 0 Z Z 0 Z 0 0 0 0 0 0 0 Z 0 Z Z Z 0 Z 	2.041331	2.041331	0.000000	0.000000	2.041331	0.000000	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	2.041331	0.000000	2.041331	0.000000	0.000000	0.000000	2.041331	0.000000	0.040671	0.108679	0.534840	0.232222	0.083589	
4335000	-51.337639	54	0.000196	1	5	'0 0 Z Z 0 0 0 0 0 0 0 0 Z 0 0 Z 0 0 0 Z 	1.562500	1.562500	0.000000	0.000000	1.562500	1.562500	1.562500	1.562500	1.562500	1.562500	1.562500	1.562500	0.000000	1.562500	1.562500	0.000000	1.562500	1.562500	1.562500	0.000000	0.029554	0.231892	0.430732	0.168992	0.138831	
4336000	-48.738136	542	0.000196	1	8	'Z 0 Z Z 0 0 0 0 0 0 0 Z Z 0 0 0 Z Z 0 Z 	0.000000	1.785714	0.000000	0.000000	1.785714	1.785714	1.785714	1.785714	1.785714	1.785714	1.785714	0.000000	0.000000	1.785714	1.785714	1.785714	0.000000	0.000000	1.785714	0.000000	0.002960	0.353791	0.213735	0.414013	0.015501	
4337000	-50.654096	384	0.000196	1	4	'0 Z 0 0 0 0 Z 0 0 0 0 0 0 0 0 0 Z Z 0 0 	1.539924	0.000000	1.539924	1.539924	1.539924	1.539924	0.000000	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	1.539924	0.000000	0.000000	1.539924	1.539924	0.039020	0.059863	0.368705	0.402454	0.129958	
4338000	-51.718274	518	0.000196	1	4	'0 0 0 0 0 Z 0 0 0 0 Z 0 0 0 0 0 Z Z 0 0 	1.760870	1.760870	1.760870	1.760870	1.760870	0.000000	1.760870	1.760870	1.760870	1.760870	0.000000	1.760870	1.760870	1.760870	1.760870	1.760870	0.000000	0.000000	1.760870	1.760870	0.077098	0.081361	0.153299	0.501875	0.186368	
4339000	-49.859521	835	0.000196	1	5	'Z 0 0 0 0 Z 0 0 0 0 0 0 0 0 0 Z Z Z 0 0 	0.000000	1.698826	1.698826	1.698826	1.698826	0.000000	1.698826	1.698826	1.698826	1.698826	1.698826	1.698826	1.698826	1.698826	1.698826	0.000000	0.000000	0.000000	1.698826	1.698826	0.085086	0.035409	0.471488	0.177688	0.230329	
4340000	-51.674221	735	0.000196	1	6	'Z 0 0 0 0 Z Z 0 0 0 0 0 0 Z 0 Z 0 Z 0 0 	0.000000	1.966019	1.966019	1.966019	1.966019	0.000000	0.000000	1.966019	1.966019	1.966019	1.966019	1.966019	1.966019	0.000000	1.966019	0.000000	1.966019	0.000000	1.966019	1.966019	0.063842	0.003817	0.462640	0.157989	0.311712	
4341000	-53.443130	280	0.000196	1	6	'0 Z 0 0 0 0 Z Z 0 0 0 0 Z Z 0 0 Z 0 0 0 	1.680498	0.000000	1.680498	1.680498	1.680498	1.680498	0.000000	0.000000	1.680498	1.680498	1.680498	1.680498	0.000000	0.000000	1.680498	1.680498	0.000000	1.680498	1.680498	1.680498	0.064505	0.035421	0.475593	0.229842	0.194639	
4342000	-49.586501	934	0.000346	1	8	'Z 0 Z 0 0 0 Z Z 0 0 0 Z 0 0 0 Z 0 Z 0 Z 	0.000000	2.179763	0.000000	2.179763	2.179763	2.179763	0.000000	0.000000	2.179763	2.179763	2.179763	0.000000	2.179763	2.179763	2.179763	0.000000	2.179763	0.000000	2.179763	0.000000	0.101754	0.041258	0.086808	0.061991	0.708189	
4343000	-48.391504	314	0.000346	1	10	'Z 0 Z 0 0 Z 0 Z 0 0 0 Z Z Z 0 0 Z Z 0 Z 	0.000000	2.393617	0.000000	2.393617	2.393617	0.000000	2.393617	0.000000	2.393617	2.393617	2.393617	0.000000	0.000000	0.000000	2.393617	2.393617	0.000000	0.000000	2.393617	0.000000	0.055414	0.142135	0.313903	0.248037	0.240512	
4344000	-48.571824	849	0.000346	1	7	'Z 0 Z 0 0 0 0 Z 0 0 0 Z 0 Z 0 0 0 Z 0 Z 	0.000000	1.987242	0.000000	1.987242	1.987242	1.987242	1.987242	0.000000	1.987242	1.987242	1.987242	0.000000	1.987242	0.000000	1.987242	1.987242	1.987242	0.000000	1.987242	0.000000	0.038082	0.226048	0.307764	0.227331	0.200775	
4345000	-50.057087	447	0.000346	1	9	'Z Z Z 0 Z 0 0 0 0 0 Z Z 0 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	2.245011	0.000000	2.245011	2.245011	2.245011	2.245011	2.245011	0.000000	0.000000	2.245011	2.245011	2.245011	0.000000	2.245011	0.000000	2.245011	0.000000	0.006092	0.264335	0.263772	0.378918	0.086883	
4346000	-49.634774	416	0.000346	1	5	'0 0 0 0 Z 0 0 0 0 0 Z Z 0 0 0 0 0 Z 0 Z 	1.910377	1.910377	1.910377	1.910377	0.000000	1.910377	1.910377	1.910377	1.910377	1.910377	0.000000	0.000000	1.910377	1.910377	1.910377	1.910377	1.910377	0.000000	1.910377	0.000000	0.067162	0.324926	0.102100	0.464282	0.041530	
4347000	-49.586435	842	0.000346	1	7	'Z Z Z Z 0 0 0 0 0 0 Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	1.796806	1.796806	1.796806	1.796806	1.796806	1.796806	0.000000	1.796806	1.796806	0.000000	1.796806	1.796806	1.796806	0.000000	1.796806	1.796806	0.000000	0.269585	0.336170	0.214610	0.179635	
4348000	-50.290921	511	0.000346	1	4	'0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 0 0 Z Z 0 0 	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	1.600791	0.000000	1.600791	0.000000	1.600791	1.600791	1.600791	0.000000	0.000000	1.600791	1.600791	0.056951	0.233263	0.265112	0.268648	0.176027	
4349000	-51.253636	204	0.000346	1	5	'0 Z Z 0 0 0 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 0 	1.639676	0.000000	0.000000	1.639676	1.639676	1.639676	1.639676	0.000000	1.639676	1.639676	0.000000	1.639676	1.639676	1.639676	1.639676	1.639676	0.000000	1.639676	1.639676	1.639676	0.027529	0.188069	0.269895	0.274207	0.240301	
4350000	-54.328600	539	0.000346	1	9	'0 Z 0 Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 Z 0 Z 0 	2.091942	0.000000	2.091942	0.000000	2.091942	2.091942	0.000000	2.091942	0.000000	2.091942	2.091942	0.000000	0.000000	0.000000	2.091942	2.091942	0.000000	2.091942	0.000000	2.091942	0.093939	0.260950	0.304755	0.167677	0.172679	
4351000	-53.763235	489	0.000346	1	10	'Z Z 0 Z 0 0 Z Z Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	2.260045	0.000000	2.260045	2.260045	0.000000	0.000000	0.000000	2.260045	2.260045	0.000000	0.000000	2.260045	2.260045	2.260045	2.260045	0.000000	0.000000	2.260045	0.043501	0.067968	0.214702	0.279480	0.394350	
4352000	-49.090785	802	0.000346	1	7	'0 0 0 0 0 0 0 0 0 0 Z 0 Z Z 0 Z Z Z 0 Z 	2.035176	2.035176	2.035176	2.035176	2.035176	2.035176	2.035176	2.035176	2.035176	2.035176	0.000000	2.035176	0.000000	0.000000	2.035176	0.000000	0.000000	0.000000	2.035176	0.000000	0.058433	0.278520	0.251949	0.371550	0.039548	
4353000	-52.126068	659	0.000346	1	8	'0 0 Z 0 0 0 0 Z 0 0 Z Z Z 0 0 Z 0 0 Z Z 	2.490775	2.490775	0.000000	2.490775	2.490775	2.490775	2.490775	0.000000	2.490775	2.490775	0.000000	0.000000	0.000000	2.490775	2.490775	0.000000	2.490775	2.490775	0.000000	0.000000	0.068649	0.048403	0.073015	0.036093	0.773841	
4354000	-52.526951	207	0.000346	1	10	'Z Z Z 0 Z 0 0 Z Z 0 0 0 0 Z 0 Z 0 0 Z Z 	0.000000	0.000000	0.000000	2.172747	0.000000	2.172747	2.172747	0.000000	0.000000	2.172747	2.172747	2.172747	2.172747	0.000000	2.172747	0.000000	2.172747	2.172747	0.000000	0.000000	0.000483	0.300908	0.428831	0.227456	0.042322	
4355000	-49.339697	913	0.000346	1	7	'Z Z 0 Z 0 0 0 0 0 0 0 0 Z Z 0 0 0 Z 0 Z 	0.000000	0.000000	1.705981	0.000000	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	1.705981	0.000000	0.000000	1.705981	1.705981	1.705981	0.000000	1.705981	0.000000	0.020704	0.270545	0.398358	0.183347	0.127044	
4356000	-48.253859	99	0.000346	1	8	'Z Z Z Z 0 0 0 Z 0 0 0 0 0 0 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	0.000000	1.732250	1.732250	1.732250	0.000000	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	1.732250	0.000000	0.000000	1.732250	1.732250	0.000000	0.000000	0.154904	0.414477	0.183280	0.247339	
4357000	-50.614318	344	0.000272	1	7	'0 0 Z 0 0 0 0 0 0 0 Z 0 Z Z 0 0 Z Z 0 Z 	1.901408	1.901408	0.000000	1.901408	1.901408	1.901408	1.901408	1.901408	1.901408	1.901408	0.000000	1.901408	0.000000	0.000000	1.901408	1.901408	0.000000	0.000000	1.901408	0.000000	0.031796	0.478912	0.169475	0.309854	0.009962	
4358000	-51.184997	83	0.000272	1	6	'0 0 Z 0 Z Z Z 0 0 0 0 0 0 0 0 Z 0 Z 0 0 	1.840909	1.840909	0.000000	1.840909	0.000000	0.000000	0.000000	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	1.840909	0.000000	1.840909	0.000000	1.840909	1.840909	0.034269	0.006293	0.386116	0.175060	0.398262	
4359000	-49.013836	991	0.000272	1	7	'Z 0 Z Z 0 0 0 Z 0 0 Z 0 0 Z 0 Z 0 0 0 0 	0.000000	1.897844	0.000000	0.000000	1.897844	1.897844	1.897844	0.000000	1.897844	1.897844	0.000000	1.897844	1.897844	0.000000	1.897844	0.000000	1.897844	1.897844	1.897844	1.897844	0.025661	0.192563	0.345651	0.195474	0.240651	
4360000	-55.777442	897	0.000272	1	8	'0 0 Z 0 0 Z 0 0 0 Z Z Z 0 Z 0 Z 0 0 Z 0 	3.144410	3.144410	0.000000	3.144410	3.144410	0.000000	3.144410	3.144410	3.144410	0.000000	0.000000	0.000000	3.144410	0.000000	3.144410	0.000000	3.144410	3.144410	0.000000	3.144410	0.037190	0.488487	0.000158	0.000989	0.473177	
4361000	-49.988732	934	0.000272	1	8	'0 0 0 Z Z 0 0 Z 0 0 Z 0 0 Z 0 Z 0 0 Z Z 	2.349188	2.349188	2.349188	0.000000	0.000000	2.349188	2.349188	0.000000	2.349188	2.349188	0.000000	2.349188	2.349188	0.000000	2.349188	0.000000	2.349188	2.349188	0.000000	0.000000	0.062586	0.259991	0.298584	0.286205	0.092634	
4362000	-48.892888	663	0.000272	1	6	'0 0 0 0 Z 0 0 0 0 0 0 0 0 Z 0 Z Z Z 0 Z 	1.765475	1.765475	1.765475	1.765475	0.000000	1.765475	1.765475	1.765475	1.765475	1.765475	1.765475	1.765475	1.765475	0.000000	1.765475	0.000000	0.000000	0.000000	1.765475	0.000000	0.069947	0.288917	0.437623	0.140737	0.062776	
4363000	-48.259246	302	0.000272	1	4	'0 0 0 0 0 0 0 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z 	1.779438	1.779438	1.779438	1.779438	1.779438	1.779438	1.779438	1.779438	1.779438	1.779438	1.779438	0.000000	1.779438	1.779438	1.779438	0.000000	1.779438	0.000000	1.779438	0.000000	0.072473	0.369527	0.219929	0.164966	0.173105	
4364000	-51.181109	551	0.000272	1	11	'0 0 Z Z 0 0 0 Z Z 0 Z 0 Z Z 0 Z Z Z 0 Z 	2.393617	2.393617	0.000000	0.000000	2.393617	2.393617	2.393617	0.000000	0.000000	2.393617	0.000000	2.393617	0.000000	0.000000	2.393617	0.000000	0.000000	0.000000	2.393617	0.000000	0.130490	0.450410	0.231702	0.163508	0.023890	
4365000	-49.228739	148	0.000272	1	5	'0 0 Z 0 0 0 0 0 0 0 0 0 Z Z 0 Z 0 0 0 Z 	1.654412	1.654412	0.000000	1.654412	1.654412	1.654412	1.654412	1.654412	1.654412	1.654412	1.654412	1.654412	0.000000	0.000000	1.654412	0.000000	1.654412	1.654412	1.654412	0.000000	0.066320	0.256934	0.385352	0.082995	0.208399	
4366000	-51.495250	586	0.000272	1	6	'0 Z 0 0 0 0 0 0 Z 0 0 0 Z Z 0 Z 0 0 0 Z 	1.710304	0.000000	1.710304	1.710304	1.710304	1.710304	1.710304	1.710304	0.000000	1.710304	1.710304	1.710304	0.000000	0.000000	1.710304	0.000000	1.710304	1.710304	1.710304	0.000000	0.075678	0.273158	0.307402	0.033082	0.310679	
4367000	-51.443716	467	0.000552	1	8	'0 0 Z 0 Z 0 0 Z 0 0 0 0 0 Z 0 Z Z 0 Z Z 	2.041331	2.041331	0.000000	2.041331	0.000000	2.041331	2.041331	0.000000	2.041331	2.041331	2.041331	2.041331	2.041331	0.000000	2.041331	0.000000	0.000000	2.041331	0.000000	0.000000	0.045309	0.232696	0.340331	0.234277	0.147387	
4368000	-52.799778	339	0.000552	1	9	'0 0 0 Z Z 0 0 Z 0 0 0 0 Z Z 0 Z Z 0 Z Z 	2.079055	2.079055	2.079055	0.000000	0.000000	2.079055	2.079055	0.000000	2.079055	2.079055	2.079055	2.079055	0.000000	0.000000	2.079055	0.000000	0.000000	2.079055	0.000000	0.000000	0.054043	0.241964	0.345858	0.220627	0.137509	
4369000	-54.002772	725	0.000663	1	8	'Z Z 0 0 Z 0 Z Z 0 0 0 0 0 0 0 Z 0 Z Z 0 	0.000000	0.000000	2.043391	2.043391	0.000000	2.043391	0.000000	0.000000	2.043391	2.043391	2.043391	2.043391	2.043391	2.043391	2.043391	0.000000	2.043391	0.000000	0.000000	2.043391	0.045470	0.191250	0.337707	0.219278	0.206296	
4370000	-52.497863	155	0.000663	1	8	'0 0 Z Z Z 0 0 Z Z 0 0 0 0 0 0 Z 0 Z 0 Z 	1.830922	1.830922	0.000000	0.000000	0.000000	1.830922	1.830922	0.000000	0.000000	1.830922	1.830922	1.830922	1.830922	1.830922	1.830922	0.000000	1.830922	0.000000	1.830922	0.000000	0.047620	0.196141	0.334403	0.218893	0.202943	
4371000	-53.362100	313	0.000309	1	9	'Z 0 Z Z Z 0 Z 0 Z 0 0 0 0 Z 0 0 Z Z 0 0 	0.000000	1.759340	0.000000	0.000000	0.000000	1.759340	0.000000	1.759340	0.000000	1.759340	1.759340	1.759340	1.759340	0.000000	1.759340	1.759340	0.000000	0.000000	1.759340	1.759340	0.062962	0.123051	0.333422	0.301385	0.179180	
4372000	-49.834526	261	0.000309	1	9	'Z Z Z Z 0 0 0 Z 0 0 0 0 Z 0 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	0.000000	1.762402	1.762402	1.762402	0.000000	1.762402	1.762402	1.762402	1.762402	0.000000	1.762402	1.762402	0.000000	0.000000	1.762402	1.762402	0.000000	0.000000	0.143367	0.420913	0.145535	0.290185	
4373000	-48.673827	497	0.000309	1	8	'0 Z 0 Z Z 0 0 Z 0 0 0 0 0 0 0 Z Z Z 0 Z 	1.827617	0.000000	1.827617	0.000000	0.000000	1.827617	1.827617	0.000000	1.827617	1.827617	1.827617	1.827617	1.827617	1.827617	1.827617	0.000000	0.000000	0.000000	1.827617	0.000000	0.027901	0.176692	0.470673	0.233513	0.091222	
4374000	-48.676848	212	0.000309	1	7	'Z Z 0 Z 0 0 0 0 0 0 0 Z Z 0 0 Z 0 0 0 Z 	0.000000	0.000000	1.787290	0.000000	1.787290	1.787290	1.787290	1.787290	1.787290	1.787290	1.787290	0.000000	0.000000	1.787290	1.787290	0.000000	1.787290	1.787290	1.787290	0.000000	0.003895	0.276213	0.180283	0.111899	0.427710	
4375000	-48.336017	935	0.000309	1	7	'Z Z Z 0 0 0 0 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	1.892523	1.892523	1.892523	1.892523	1.892523	1.892523	1.892523	1.892523	0.000000	1.892523	1.892523	1.892523	0.000000	1.892523	0.000000	1.892523	0.000000	0.003437	0.327021	0.278998	0.203434	0.187110	
4376000	-48.790473	764	0.000309	1	5	'0 Z 0 0 0 0 0 0 0 0 Z Z 0 0 0 Z 0 0 0 Z 	1.948989	0.000000	1.948989	1.948989	1.948989	1.948989	1.948989	1.948989	1.948989	1.948989	0.000000	0.000000	1.948989	1.948989	1.948989	0.000000	1.948989	1.948989	1.948989	0.000000	0.132478	0.262787	0.121159	0.275594	0.207982	
4377000	-49.071659	466	0.000309	1	7	'0 Z Z Z 0 0 0 0 0 0 0 Z Z 0 0 Z 0 0 0 Z 	1.790451	0.000000	0.000000	0.000000	1.790451	1.790451	1.790451	1.790451	1.790451	1.790451	1.790451	0.000000	0.000000	1.790451	1.790451	0.000000	1.790451	1.790451	1.790451	0.000000	0.010595	0.302940	0.157931	0.103389	0.425145	
4378000	-49.399643	955	0.000309	1	8	'0 0 Z Z Z 0 Z Z 0 0 0 0 0 0 0 Z 0 Z 0 Z 	1.935946	1.935946	0.000000	0.000000	0.000000	1.935946	0.000000	0.000000	1.935946	1.935946	1.935946	1.935946	1.935946	1.935946	1.935946	0.000000	1.935946	0.000000	1.935946	0.000000	0.022575	0.042484	0.455215	0.272634	0.207092	
4379000	-49.263269	602	0.000355	1	6	'Z Z Z 0 Z 0 0 0 0 0 0 0 0 Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	1.597003	0.000000	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	1.597003	0.000000	1.597003	1.597003	1.597003	1.597003	1.597003	0.000000	0.014815	0.225013	0.364133	0.207793	0.188247	
4380000	-48.967030	406	0.000355	1	4	'0 0 0 Z 0 0 0 0 0 0 0 Z 0 0 0 Z 0 0 0 Z 	1.686095	1.686095	1.686095	0.000000	1.686095	1.686095	1.686095	1.686095	1.686095	1.686095	1.686095	0.000000	1.686095	1.686095	1.686095	0.000000	1.686095	1.686095	1.686095	0.000000	0.029357	0.269062	0.191215	0.141514	0.368852	
4381000	-48.346095	419	0.000355	1	9	'Z Z Z 0 Z 0 0 0 0 0 0 0 Z 0 0 Z Z Z 0 Z 	0.000000	0.000000	0.000000	1.762402	0.000000	1.762402	1.762402	1.762402	1.762402	1.762402	1.762402	1.762402	0.000000	1.762402	1.762402	0.000000	0.000000	0.000000	1.762402	0.000000	0.001660	0.233602	0.412773	0.276217	0.075749	
4382000	-52.132267	579	0.000355	1	9	'Z 0 Z Z 0 Z 0 Z Z 0 0 0 0 Z 0 Z 0 Z 0 0 	0.000000	2.085479	0.000000	0.000000	2.085479	0.000000	2.085479	0.000000	0.000000	2.085479	2.085479	2.085479	2.085479	0.000000	2.085479	0.000000	2.085479	0.000000	2.085479	2.085479	0.043156	0.037685	0.376219	0.197031	0.345910	
4383000	-50.900511	366	0.000355	1	10	'Z Z Z Z Z Z 0 Z 0 0 Z 0 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.267637	0.000000	2.267637	2.267637	0.000000	2.267637	2.267637	0.000000	2.267637	2.267637	2.267637	0.000000	2.267637	2.267637	0.000000	0.135073	0.362148	0.265968	0.236810	
4384000	-51.406631	378	0.000355	1	5	'0 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 0 0 Z Z 0 0 	1.607143	1.607143	0.000000	1.607143	1.607143	0.000000	1.607143	1.607143	1.607143	1.607143	1.607143	1.607143	0.000000	1.607143	1.607143	1.607143	0.000000	0.000000	1.607143	1.607143	0.055070	0.128821	0.376673	0.228252	0.211184	
4385000	-50.467958	251	0.000355	1	5	'0 Z 0 Z 0 0 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 0 	1.724872	0.000000	1.724872	0.000000	1.724872	1.724872	1.724872	0.000000	1.724872	1.724872	0.000000	1.724872	1.724872	1.724872	1.724872	1.724872	1.724872	0.000000	1.724872	1.724872	0.039257	0.203588	0.290159	0.254091	0.212906	
4386000	-51.749331	1	0.000355	1	11	'Z 0 Z Z 0 0 0 Z Z 0 Z 0 Z Z 0 Z Z Z 0 0 	0.000000	2.205882	0.000000	0.000000	2.205882	2.205882	2.205882	0.000000	0.000000	2.205882	0.000000	2.205882	0.000000	0.000000	2.205882	0.000000	0.000000	0.000000	2.205882	2.205882	0.047260	0.275361	0.354151	0.163531	0.159697	
4387000	-49.451553	573	0.000355	1	9	'Z 0 0 Z Z 0 Z Z 0 0 0 0 0 0 0 Z Z Z 0 Z 	0.000000	1.966019	1.966019	0.000000	0.000000	1.966019	0.000000	0.000000	1.966019	1.966019	1.966019	1.966019	1.966019	1.966019	1.966019	0.000000	0.000000	0.000000	1.966019	0.000000	0.084910	0.060219	0.432070	0.287184	0.135617	
4388000	-50.352973	950	0.000355	1	5	'Z Z 0 0 0 0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 0 	0.000000	0.000000	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	1.617412	0.000000	1.617412	1.617412	1.617412	1.617412	0.000000	0.000000	1.617412	1.617412	0.038827	0.225041	0.305799	0.236159	0.194174	
4389000	-51.426301	319	0.000355	1	6	'0 0 Z Z 0 Z 0 Z 0 0 0 Z 0 0 0 0 0 Z 0 0 	1.903195	1.903195	0.000000	0.000000	1.903195	0.000000	1.903195	0.000000	1.903195	1.903195	1.903195	0.000000	1.903195	1.903195	1.903195	1.903195	1.903195	0.000000	1.903195	1.903195	0.010861	0.052426	0.191746	0.271406	0.473561	
4390000	-49.596694	893	0.000355	1	7	'0 0 0 Z 0 0 Z Z 0 0 0 0 0 0 0 Z Z Z 0 Z 	1.899625	1.899625	1.899625	0.000000	1.899625	1.899625	0.000000	0.000000	1.899625	1.899625	1.899625	1.899625	1.899625	1.899625	1.899625	0.000000	0.000000	0.000000	1.899625	0.000000	0.051333	0.116532	0.417400	0.267563	0.147171	
4391000	-50.928342	82	0.000355	1	6	'0 0 0 Z 0 0 Z 0 Z 0 0 0 0 0 0 Z Z 0 0 Z 	1.690317	1.690317	1.690317	0.000000	1.690317	1.690317	0.000000	1.690317	0.000000	1.690317	1.690317	1.690317	1.690317	1.690317	1.690317	0.000000	0.000000	1.690317	1.690317	0.000000	0.079819	0.136155	0.329340	0.348940	0.105747	
4392000	-49.398863	342	0.000355	1	9	'Z 0 Z Z 0 0 0 Z 0 0 Z 0 Z Z 0 0 0 Z 0 Z 	0.000000	2.096273	0.000000	0.000000	2.096273	2.096273	2.096273	0.000000	2.096273	2.096273	0.000000	2.096273	0.000000	0.000000	2.096273	2.096273	2.096273	0.000000	2.096273	0.000000	0.010776	0.471630	0.244227	0.240232	0.033134	
